link,long_title,short_title,authors,date_filed,subjects
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-95-19th-congress,N/A,UNDERPRIVILEGED STUDENTS' DISCOUNT ACT OF 2022,"ANGARA, SONNY","July 7, 2022",UNDERPRIVILEGED STUDENTS; DISCOUNT PRIVILEGES; TECHNICAL-VOCATIONAL (TECH-VOC)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1471-19th-congress,"AN ACT DECLARING QUIAPO DISTRICT IN THE CITY OF MANILA A NATIONAL HISTORICAL - CULTURAL HERITAGE ZONE, APPROPRIATE FUNDS THEREFOR, AND FOR OTHER PURPOSES",QUIAPO HERITAGE ZONE ACT,"LAPID, MANUEL ""LITO"" M.","July 11, 2022",HERITAGE ZONE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1535-19th-congress,N/A,ANTI-VIOLENCE AGAINST WOMEN AND THEIR CHILDREN ACT (EXTENDING THE PRESCRIPTIVE PERIOD OF OFFENSES),"MARCOS, IMEE R.","November 23, 2022",ANTI-VIOLENCE AGAINST WOMEN AND  CHILDREN (VAWC)(R.A.NO. 9262); REVISED PENAL CODE (R.A.NO. 3815)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-373-19th-congress,N/A,LOCAL COOPERATIVES DEVELOPMENT FUND ACT,"HONTIVEROS, RISA","December 7, 2022",COOPERATIVES; COOPERATIVES DEVELOPMENT FUND
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-999-19th-congress,"AN ACT PROMOTING THE SCIENTIFIC PROPAGATION, PROCESSING, UTILIZATION AND DEVELOPMENT OF PHILIPPINE NATIVE ANIMALS, HEREBY CREATING THE PHILIPPINE NATIVE ANIMAL DEVELOPMENT CENTER",PHILIPPINE NATIVE ANIMAL DEVELOPMENT ACT,"ANGARA, SONNY","March 8, 2022",PHILIPPINE NATIVE ANIMAL
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-437-19th-congress,AN ACT REQUIRING BUSINESS ESTABLISHMENTS TO INSTALL CLOSED CIRCUIT TELEVISION (CCTV) CAMERAS IN THEIR PLACE OF BUSINESS AS A MEANS TO DETER CRIME,CCTV ACT OF 2022,"DELA ROSA, RONALD ""BATO""","December 7, 2022",CLOSED CIRCUIT TELEVISION CAMERAS (CCTV); BUSINESS ESTABLISHMENT
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1240-19th-congress,N/A,KOMISYON SA WIKANG FILIPINO (COMMISION ON THE FILIPINO LANGUAGE) ACT,"LEGARDA, LOREN B.","August 31, 2022",KOMISYON SA WIKANG FILIPINO; COMMISSION ON THE FILIPINO LANGUAGE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1063-19th-congress,"AN ACT EXPANDING THE POWERS AND FUNCTIONS OF THE MOVIE AND TELEVISION REVIEW AND CLASSIFICATION BOARD FOR THE REGULATION OF VIDEO GAMES AND OUTDOOR MEDIA, AMENDING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 1986, OTHERWISE KNOWN AS ‘CREATING THE MOVIE AND TELEVISION REVIEW AND CLASSIFICATION BOARD’",VIDEO AND ONLINE GAMES AND OUTDOOR MEDIA REGULATION ACT,"GATCHALIAN, WIN","August 8, 2022",VIDEO GAMES; ONLINE GAMING; MOVIE AND TELEVISION REVIEW AND CLASSIFICATION BOARD (MTRCB)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1291-19th-congress,N/A,NATIONAL SEX OFFENDER REGISTRY ACT,"ESTRADA, JINGGOY E.","July 9, 2022",SEX OFFENDERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-129-19th-congress,"AN ACT INSTITUTIONALIZING AND EXPANDING THE NATIONAL EMPLOYMENT RECOVERY STRATEGY (NERS) TO A NATIONAL EMPLOYMENT ACTION PLAN, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",TRABAHO PARA SA LAHAT NG PILIPINO ACT,"GATCHALIAN, WIN; VILLANUEVA, JOEL","July 7, 2022",NATIONAL EMPLOYMENT RECOVERY STRATEGY (NERS)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-193-19th-congress,"AN ACT ESTABLISHING A MANDATORY EVACUATION CENTER IN ALL CITIES, PROVINCES AND MUNICIPALITIES, APPROPRIATING FUNDS THEREFOR",MANDATORY EVACUATION CENTER ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","July 7, 2022",EVACUATION CENTER; DISASTER PREPAREDNESS/DISASTER INFORMATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1609-19th-congress,N/A,PROTECTION OF STUDENTS' RELIGIOUS BELIEF ACT,"PADILLA, ROBINHOOD C.","December 12, 2022",STUDENTS; RELIGION/BELIEFS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-511-19th-congress,N/A,BOOKS FOR THE BARRIOS ACT OF 2022,"REVILLA JR., RAMON BONG","July 13, 2022",BOOKS FOR THE BARRIOS PROGRAM
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1137-19th-congress,"AN ACT INSTITUTIONALIZING THE CONDITIONAL MATCHING GRANT TO PROVINCES (CMGP) FOR ROAD AND BRIDGE REPAIR, REHABILITATION, AND IMPROVEMENT, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES","LOCAL ROAD REPAIR, REHABILITATION, AND IMPROVEMENT ACT","VILLANUEVA, JOEL","November 8, 2022",CONDITIONAL MATCHING GRANT TO PROVINCES (CMGP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1365-19th-congress,"AN ACT INSTITUTIONALIZING AND STRENGTHENING THE NATIONAL CYBERSECURITY INTER-AGENCY COMMITTEE CREATED UNDER EXECUTIVE ORDER NO. 95 (S. 2019), RENAMING IT TO NATIONAL CYBERSECURITY COUNCIL, AND FOR OTHER PURPOSES",CYBERSECURITY ACT,"MARCOS, IMEE R.","May 10, 2022",CYBERSECURITY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1429-19th-congress,N/A,KALUSUGAN ANG PRAYORIDAD ACT OF 2022,"REVILLA JR., RAMON BONG","October 27, 2022",health care; HEALTHCARE WORKERS; BENEFITS AND INCENTIVES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-263-19th-congress,N/A,BPO WORKERS HEALTH AND SAFETY ACT OF 2022,"REVILLA JR., RAMON BONG","November 7, 2022",BUSINESS PROCESS OUTSOURCING (BPO); OCCUPATIONAL SAFETY; health care
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-332-19th-congress,N/A,CNSP BIRTH REGISTRATION ACT,"POE, GRACE","December 7, 2022",BIRTH REGISTRATION; CHILDREN IN NEED OF SPECIAL PROTECTION (CSNP); CHILDBIRTH SERVICES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-958-19th-congress,N/A,PHILIPPINE CROP INSURANCE CORPORATION,"POE, GRACE","January 8, 2022",FISHERY PRODUCTS; POULTRY; PHILIPPINE CROP INSURANCE CORPORATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-63-19th-congress,"AN ACT PROHIBITING ONLINE GAMBLING, PENALIZING THE PLACING OF WAGERS OR BETS THROUGH THE INTERNET OR ANY FORM OF ONLINE GAMBLING ACTIVITIES, AND FOR OTHER PURPOSES",ANTI-ONLINE GAMBLING ACT,"CAYETANO, ALAN PETER S.","July 7, 2022",ANTI-ONLINE GAMBLING
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-735-19th-congress,N/A,INFANT- FRIENDLY FACILITIES ACT,"VILLANUEVA, JOEL","July 18, 2022",BABY/INFANT; INFANT- FRIENDLY FACILITIES; GOVERNMENT AGENCIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1499-19th-congress,N/A,SUPPORT SERVICES FOR ONLINE MSMES ACT OF 2022,"LAPID, MANUEL ""LITO"" M.","November 14, 2022","MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES)"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-274-19th-congress,N/A,COLLEGE LIVING EXPENSES FINANCING (CLEF) ACT,"LAPID, MANUEL ""LITO"" M.","November 7, 2022",COLLEGE LIVING EXPENSES FINANCING (CLEF); DEVELOPMENT BANK OF THE PHILIPPINES (DBP); LAND BANK OF THE PHILIPPINES (LBP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-10-19th-congress,N/A,OVERSEAS FILIPINO WORKERS (OFWS) REMITTANCE PROTECTION ACT OF 2022,"LEGARDA, LOREN B.","April 7, 2022",OVERSEAS FILIPINO WORKERS (OFWS)/ MIGRANT WORKERS; REMITTANCE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-342-19th-congress,AN ACT INSTITUTIONALIZING RAINWATER HARVESTING SYSTEM IN METRO MANILA AND MAJOR CITIES IN THE PHILIPPINES AND FOR OTHER PURPOSES,RAINWATER HARVESTING FACILITY ACT,"BINAY, MARIA LOURDES NANCY S.","December 7, 2022",RAINWATER HARVESTING FACILITY; RAINWATER
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-969-19th-congress,N/A,FILIPINO MIGRANT WORKERS,"POE, GRACE","January 8, 2022",OVERSEAS FILIPINO WORKERS (OFWS)/ MIGRANT WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-74-19th-congress,"AN ACT AMENDING SECTION TWO OF REPUBLIC ACT NO. 10868, OTHERWISE KNOWN AS ‘THE CENTENARIANS ACT OF 2016’",AMENDING SEC. 2 OF R.A. NO. 10868 (THE CENTENARIANS ACT OF 2016),"PIMENTEL, AQUILINO ""KOKO"" III","July 7, 2022",CENTENARIANS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1514-19th-congress,N/A,BASIC ROAD  SAFETY AND COMPREHENSIVE DRIVERS EDUCATION,"REVILLA JR., RAMON BONG","November 16, 2022",ROAD SAFETY EDUCATION; ROAD SAFETY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1580-19th-congress,N/A,"ESTABLISHMENT OF CONGRESSIONAL, CITY, AND MUNICIPAL LIBRARIES AND BARANGAY READING CENTERS","REVILLA JR., RAMON BONG","May 12, 2022",PUBLIC LIBRARIES AND READING CENTERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-979-19th-congress,"AN ACT ESTABLISHING THE PHILIPPINE GERIATRIC MEDICAL CENTER, OTHERWISE KNOWN AS THE “SENIOR CITIZENS’ HOSPITAL”, AND APPROPRIATING FUNDS THEREFOR",PHILIPPINE GERIATRIC MEDICAL CENTER ACT OR THE SENIOR CITIZENS' HOSPITAL ACT,"PIMENTEL, AQUILINO ""KOKO"" III","January 8, 2022",GERIATRIC HEALTH CENTER; SENIOR CITIZEN/ELDERLY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-416-19th-congress,N/A,AMENDING SEC. 5 OF R.A. NO. 4726 (THE CONDOMINIUM ACT),"MARCOS, IMEE R.","December 7, 2022",CONDOMINIUM/CONDOMINIUM LAW (R.A.NO. 4726)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1042-19th-congress,N/A,PPE STOCKPILING ACT,"VILLANUEVA, JOEL","April 8, 2022",PERSONAL PROTECTIVE EQUIPMENT (PPE)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-480-19th-congress,N/A,"MABCA NATIONAL HIGH SCHOOL (SAGÑAY, CAMARINES SUR)","GATCHALIAN, WIN","July 13, 2022","SCHOOLS, ESTABLISHMENT"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1269-19th-congress,N/A,"MANKAYAN, KIBUNGAN, KABAYAN, ATOK, ITOGON, AND TUBA, BENGUET TESDA TRAINING AND ASSESSMENT CENTERS","MARCOS, IMEE R.","January 9, 2022",TESDA TRAINING AND ASSESSMENT CENTER
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1320-19th-congress,N/A,STRENGTHENING LOCAL TAXATION AND THE FISCAL CAPACITY OF LOCAL GOVERNMENT UNITS,"GATCHALIAN, WIN","September 15, 2022",LOCAL TAXATION; LOCAL GOVERNMENT UNITS (LGUs)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-172-19th-congress,"AN ACT ALLOWING VOTER REGISTRATION AND VOTING BY MAIL OR OTHER ELECTRONIC MEANS, AND VOTING BY OVERSEAS FILIPINO WORKERS AND SEAFARERS, FURTHER AMENDING REPUBLIC ACT NO. 9189, OTHERWISE KNOWN AS THE ‘OVERSEAS ABSENTEE VOTING ACT OF 2003,’ AS AMENDED BY REPUBLIC ACT NO. 10590, OR THE ‘OVERSEAS VOTING ACT OF 2013,’ APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",OVERSEAS VOTING ACT OF 2022,"TOLENTINO, FRANCIS ""TOL"" N.","July 7, 2022",Overseas Voting; VOTERS REGISTRATION; ABSENTEE VOTING
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1590-19th-congress,N/A,CRIMINALIZING THE CREATION AND DISSEMINATION OF FAKE NEWS,"REVILLA JR., RAMON BONG","May 12, 2022",FAKE NEWS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-232-19th-congress,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,"PADILLA, ROBINHOOD C.","July 7, 2022",MAGNA CARTA OF BARANGAY HEALTH WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1116-19th-congress,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF LOCAL STUDIES CENTERS IN STATE UNIVERSITIES AND COLLEGES (SUCS) THROUGHOUT THE PHILIPPINES, AND FOR OTHER PURPOSES",LOCAL STUDIES CENTER,"LEGARDA, LOREN B.","September 8, 2022",LOCAL STUDIES CENTER; STATE UNIVERSITIES AND COLLEGES (SUCS)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1335-19th-congress,N/A,GRANTING PHILIPPINE CITIZENSHIP TO CAMERON OLIVER,"DELA ROSA, RONALD ""BATO""","September 20, 2022",CITIZENSHIP
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1162-19th-congress,N/A,REPEALING R.A. NO. 10912 (CONTINUING PROFESSIONAL DEVELOPMENT ACT OF 2016),"EJERCITO, JOSEPH VICTOR G.","August 15, 2022",CONTINUING PROFESSIONAL DEVELOPMENT (R.A.NO. 10912)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-242-19th-congress,N/A,CULTURAL EDUCATION PROGRAM ACT OF 2022,"LEGARDA, LOREN B.","November 7, 2022",CULTURAL EDUCATION PROGRAM; EDUCATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-310-19th-congress,N/A,CONSTRUCTION OF A POTABLE WATER SUPPLY SYSTEM IN EVERY BARANGAY,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","December 7, 2022",POTABLE WATER SUPPLY SYSTEM; BARANGAYS; health care
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-937-19th-congress,N/A,ESTABLISHING THE PHILIPPINE CENTER FOR DIABETES AND ENDOCRINOLOGY,"VILLANUEVA, JOEL","July 28, 2022",PHILIPPINE CENTER FOR DIABETES AND ENDOCRINOLOGY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-42-19th-congress,N/A,MAGNA CARTA FOR WORKERS IN THE INFORMAL ECONOMY,"ESTRADA, JINGGOY E.","June 7, 2022",MAGNA CARTA OF WORKERS IN THE INFORMAL ECONOMY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-106-19th-congress,"AN ACT PROVIDING A FRAMEWORK FOR A COMMUTER-CENTERED TRANSPORTATION POLICY, APPROPRIATING FUNDS THEREFORE, AND FOR OTHER PURPOSES",THE COMMUTERS' WELFARE ACT,"POE, GRACE","July 7, 2022",COMMUTERS WELFARE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1482-19th-congress,AN ACT MANDATING AND INSTITUTIONALIZING ROLL-OVER DATA ALLOCATION SCHEME AND PROVIDING FOR PENALTIES,ROLL-OVER INTERNET DATA ACT,"REVILLA JR., RAMON BONG","September 11, 2022",ROLL-OVER DATA ALLOCATION; INTERNET DATA
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-384-19th-congress,N/A,PANTAWID PASADA ACT,"GATCHALIAN, WIN","December 7, 2022",PANTAWID PASADA; ENERGY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1010-19th-congress,"AN ACT PROVIDING FOR LIFETIME VALIDITY OF PERSON WITH DISABILITY IDENTIFICATION CARDS FOR THOSE WITH PERMANENT DISABILITY OR ELDERLY, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7277, OTHERWISE KNOWN AS THE ‘MAGNA CARTA FOR PERSONS WITH DISABILITY,’ AS AMENDED",LIFETIME VALIDITY OF PERSON WITH DISABILITY IDENTIFICATION CARDS,"ANGARA, SONNY; VILLANUEVA, JOEL","March 8, 2022",PERSONS WITH DISABILITIES (PWDS); IDENTIFICATION CARD; MAGNA CARTA FOR PERSONS WITH DISABILITY (R.A.NO. 7277); SENIOR CITIZEN/ELDERLY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-448-19th-congress,AN ACT TO ESTABLISH A NURSING HOME FOR SENIOR CITIZENS AND APPROPRIATING FUNDS THEREFOR,NURSING HOME FOR SENIOR CITIZENS (NHSC) ACT,"PADILLA, ROBINHOOD C.","December 7, 2022",NURSING HOME FOR SENIOR CITIZENS (NHSC); SENIOR CITIZEN/ELDERLY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1074-19th-congress,N/A,ALLOWING GRADUATES OF K-12 ENHANCED EDUCATION IN THE PHILIPPINE NATIONAL POLICE,"POE, GRACE","August 8, 2022",K12 EDUCATION PROGRAM; PHILIPPINE NATIONAL POLICE (PNP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1302-19th-congress,"AN ACT INCREASING THE PENALTIES OF DECEPTIVE, UNFAIR, AND UNCONSCIONABLE SALES ACTS OR PRACTICES, PARTICULARLY IN TIMES OF CALAMITY, EMERGENCY CONFLICT AND DISTRESS, THEREBY AMENDING REPUBLIC ACT NO. 7394 OTHERWISE KNOWN AS THE CONSUMER ACT OF THE PHILIPPINES","INCREASING THE PENALTIES OF DECEPTIVE, UNFAIR, AND UNCONSCIONABLE SALES ACTS OR PRACTICES","MARCOS, IMEE R.","December 9, 2022",CONSUMER PROTECTION; CONSUMER ACT (R.A.NO. 7394)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-140-19th-congress,N/A,INCREASING THE PENALTIES FOR THE DETENTION OF PATIENTS AND CADAVERS IN HOSPITALS AND MEDICAL CLINICS,"HONTIVEROS, RISA","July 7, 2022",PATIENTS; CADAVERS/DECEASED PERSONS; HOSPITALS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-204-19th-congress,N/A,PHILIPPINE NATIONAL POLICE REVITALIZATION AND CAPABILITY ENHANCEMENT ACT,"DELA ROSA, RONALD ""BATO""","July 7, 2022",PHILIPPINE NATIONAL POLICE (PNP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-522-19th-congress,N/A,COUNTERFEIT PHARMACEUTICAL PRODUCTS PREVENTION ACT,"VILLAR, CYNTHIA A.","July 13, 2022",COUNTERFEIT PHARMACEUTICAL PRODUCTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1377-19th-congress,N/A,SAINT MATTHIAS PARISH CHURCH A TOURISM DESTINATION,"REVILLA JR., RAMON BONG","December 10, 2022",TOURISM DESTINATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1440-19th-congress,AN ACT INSTITUTING POLICIES FOR THE PROTECTION AND WELFARE OF CAREGIVERS IN THE PRACTICE OF THEIR PROFESSION,CAREGIVERS WELFARE ACT,"ESTRADA, JINGGOY E.","February 11, 2022",CAREGIVERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-215-19th-congress,N/A,REDEFINING THE CRIME OF ILLEGAL RECRUITMENT COMMITTED BY A SYNDICATE,"TULFO, RAFFY T.","July 7, 2022",ILLEGAL RECRUITMENT; LABOR CODE OF THE PHILIPPINES (P.D.NO. 442)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1631-19th-congress,N/A,"REDUCING THE COST OF BUSINESS COMPLIANCE FOR MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES)","REVILLA JR., RAMON BONG","December 20, 2022","MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES); NATIONAL INTERNAL REVENUE CODE (NIRC)"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1208-19th-congress,N/A,CREMATORIES REGULATION ACT,"REVILLA JR., RAMON BONG","August 18, 2022",CREMATORY/CREMATORIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1451-19th-congress,AN ACT AMENDING REPUBLIC ACT NO. 6975 AND REPUBLIC ACT NO. 9263 INTEGRATING ALL THE PROVINCIAL AND SUB-PROVINCIAL JAILS WITHIN THE JURISDICTION OF THE BUREAU OF JAIL MANAGEMENT AND PENOLOGY,INTEGRATING ALL THE PROVINCIAL AND SUB-PROVINCIAL JAILS WITHIN THE JURISDICTION OF THE BJMP,"REVILLA JR., RAMON BONG","March 11, 2022",BUREAU OF JAIL MANAGEMENT AND PENOLOGY; DEPARTMENT OF THE  INTERIOR AND LOCAL GOVERNMENT (DILG)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-289-19th-congress,N/A,STRENGTHENING P.D. NO. 1096 (THE NATIONAL BUILDING CODE OF THE PHILIPPINES) AS AMENDED,"ESCUDERO, FRANCIS G.","November 7, 2022",NATIONAL BUILDING CODE OF THE PHILIPPINES; BUILDINGS/STRUCTURES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-21-19th-congress,"AN ACT AMENDING SECTION 2 OF REPUBLIC ACT NO. 10868, OTHERWISE KNOWN AS THE CENTENARIANS ACT OF 2016 AND FOR OTHER PURPOSES",AMENDING SEC. 2 OF R. A. NO. 10868 (THE CENTENARIANS ACT OF 2016),"LEGARDA, LOREN B.; REVILLA JR., RAMON BONG; GO, CHRISTOPHER LAWRENCE T.","May 7, 2022",CENTENARIANS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-353-19th-congress,N/A,ANTI-ILLEGAL MOVEMENT OF ANIMALS OR PLANTS,"VILLAR, CYNTHIA A.","December 7, 2022",LIVESTOCK; PLANTS; INFECTIOUS DISEASE; CONTAGIOUS DISEASES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-85-19th-congress,N/A,MAGNA CARTA FOR BARANGAYS,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","July 7, 2022",MAGNA CARTA FOR BARANGAYS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1525-19th-congress,N/A,GOVERNMENT INTERSHIP PROGRAM OF 2022,"VILLAR, MARK A.","November 21, 2022",GOVERNMENT INTERNSHIP PROGRAM (GIP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-2151-19th-congress,N/A,"PROHIBITING THE USE, WEARING, MANUFACTURE AND SALE OF UNIFORMS OF MEMBERS OF AFP AND PNP","ESTRADA, JINGGOY E.","September 29, 2022",ARMED FORCES OF THE PHILIPPINES (AFP); PHILIPPINE NATIONAL POLICE (PNP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-988-19th-congress,N/A,SUSTAINABLE FOREST MANAGEMENT ACT,"REVILLA JR., RAMON BONG","February 8, 2022",SUSTAINABLE FOREST MANAGEMENT; FOREST LAND/FOREST LIMITS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-427-19th-congress,"AN ACT MANDATING THE APPOINTMENT OF BARANGAY HEALTH WORKERS IN BARANGAYS, PROVIDING FOR THEIR DUTIES AND RESPONSIBILITIES, COMPENSATION AND BENEFITS, AND FOR OTHER PURPOSES",BARANGAY HEALTH WORKERS ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","December 7, 2022",BARANGAY HEALTH WORKER; BENEFITS AND INCENTIVES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1053-19th-congress,N/A,REVISED WAREHOUSE RECEIPTS LAW OF THE PHILIPPINES,"GATCHALIAN, WIN","August 8, 2022",WAREHOUSE RECEIPTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1280-19th-congress,N/A,PROTECTION AND PROMOTION OF THE WELFARE OF MIGRANT WORKERS,"REVILLA JR., RAMON BONG","June 9, 2022",OVERSEAS FILIPINO WORKERS (OFWS)/ MIGRANT WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-183-19th-congress,AN ACT PROMOTING OPEN ACCESS IN INTERNET SERVICES AND FOR OTHER PURPOSES,OPEN ACCESS IN INTERNET SERVICES ACT,"MARCOS, IMEE R.","July 7, 2022",OPEN ACCES IN INTERNET SERVICES; National Telecommunications Commission (NTC); DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY (DICT)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1595-19th-congress,N/A,INSTITUTIONALIZED PROTECTION ACT OF 2019,"REVILLA JR., RAMON BONG","May 12, 2022",INSTITUTIONALIZED PERSONS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1127-19th-congress,N/A,PHILIPPINE ACCREDITATION ACT OF 2022,"VILLAR, MARK A.","November 8, 2022",NATIONAL ACCREDITATION POLICY; LOCAL PRODUCTS; CONSUMER PROTECTION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-565-19th-congress,N/A,ADDITIONAL ALLOWANCES FOR SUC AND TVI PERSONNEL ACT,"VILLANUEVA, JOEL","July 14, 2022",STATE UNIVERSITIES AND COLLEGES (SUCS); TECHNICAL AND VOCATIONAL INSTITUTIONS; BENEFITS AND INCENTIVES; TEACHERS
